pro_com,ace,area_filtr,area,LUM5_single,mdist_nres_daily,nig_rat_daily,hType_mix2,avg_block_area,num_intersect,num_community_places,bld_entr_age,bld_entr_interiors,enterprises_entr_size,enterprises_empl_size,bld_rat_int,pop_rat_num,emp_rat_num,emp_rat_pop,bld_rat_area,bor_rat_area,mdist_parks,mdist_smallparks,mdist_railways,mdist_highways,mdist_water,den_nres_daily,den_nres_non-daily,bld_std_age,activity_density
82053,23,1743286.88892,1773080.0,0.634371710738,0.004093707033334196,0.0,3.7798891528099996,9.78428047805,3.0402339590148886e-05,6.883548586448804e-06,0.872137698689,1.69109703412,0.304482807814,5.22258064516,5.12906,0.008816678481120001,0.0009287054301189999,9.49351451513,0.171558304976,0.0,0.0007299544631617431,0.0013320248572068227,0.00045575864251564584,0.00040158910406804356,0.00024277499074284707,2.86814524435e-06,1.7208871466099997e-06,10.7401591469,0.003301221445642443
82053,24,3405542.15641,3420590.0,0.548483750869,0.0014456670460640962,0.0,3.5138483965,10.5403208048,1.5562867104799164e-05,2.6427510177960848e-06,0.8764810333499999,1.41012655556,0.234994563466,3.91666666667,2.69461,0.00231886719862,0.000193214463301,12.0015197568,0.0904191842614,0.0,0.00039320797255200694,0.0004957309762346633,0.00024543119610595846,0.00026737142422824154,0.00016926610015059827,2.93639001978e-07,8.80917005933e-07,10.374520699,0.0016057585609025827
82053,25,1539020.4341,1577630.0,0.80088989887,0.045829220481542365,0.240093240093,5.504071661240001,8.67632614421,0.0002962923622691619,0.0002962923622691619,0.6780977820399999,1.70228482444,0.479513056797,9.861911987860001,8.60668,0.011536558973900001,0.0168912637051,0.682989690722,0.279963448959,0.0096109996951,0.00038358640949248945,0.0026814224743720153,0.001939576993290765,0.00031406027823295573,0.0010744763654324137,0.00011110963585100001,9.29162451851e-05,15.2838274444,0.006588196040119101
82053,27,729767.828196,798212.0,0.65619621697,0.06199512982572247,0.181818181818,5.90554722639,8.76747830217,0.0003631291895329026,0.0002726894668567835,0.642826250067,1.6126392053299998,0.375189676509,5.84357541899,11.4678,0.0174644585683,0.0114666605963,1.52306405354,0.267151446964,0.0442403155941,0.0004296852932259636,0.004933500379518991,0.0030057242837373444,0.00035304830612603653,0.0006366183667195717,0.000135659584014,5.34416543086e-05,15.108360740799998,0.010438539806421895
82053,28,389546.273895,415289.0,0.37651873218599996,0.03292571486381662,0.0408163265306,5.709489051089999,8.72494622918,0.00033885576334784776,0.00014632407962747972,0.530307767765,1.53021265553,0.261331134074,3.5923809523800005,8.51825,0.029439377985400004,0.00484153007329,6.080593849419999,0.471286034684,0.0,0.0005733578202248123,0.006566865665602656,0.0025523667542533025,0.00034981445434175177,0.0004679336324884244,6.6744317023e-05,4.36405149766e-05,16.4834393694,0.006654288179865122
82053,29,358910.517486,441087.0,0.7571433241680001,0.015891487675039864,0.10638297872300001,4.2009569378,8.97813610209,0.0003092692874466398,0.00012816565065356246,0.698069580555,1.70565963066,0.30184215375,6.58962264151,11.5646,0.028137932738099995,0.00778467017231,3.61453113815,0.43298536105499996,0.0025499007014499996,0.0004387006629613381,0.005275033226054606,0.0034557042887295984,0.0003978226234035947,0.0004612636392074672,6.96552449204e-05,3.34345175618e-05,13.4372533529,0.009240820146206419
82053,30,595354.2382850001,616571.0,0.478626331352,0.013984142452789996,0.030303030303,4.9387966805,8.87654399687,0.00022843542760654016,5.710885690163504e-05,0.6872843711509999,1.7363661008000002,0.16832977974899999,4.29521829522,8.01245,0.029780589202,0.0034702028929099998,8.58180058083,0.417394069186,0.0,0.00043215934545711836,0.005615194358867132,0.0010909498691973635,0.0003956911173688413,0.0003578650314270343,2.85544284508e-05,1.51170503563e-05,12.9320242952,0.00933627223594092
82053,31,2384416.0364200003,2513920.0,0.797915662439,0.011091623493867225,0.0579710144928,3.90129259694,9.71271183789,8.429736964098957e-05,2.8937903011085972e-05,0.861502255969,1.7595879667200003,0.37591726326700003,6.034528552459999,9.31375,0.007698740370649999,0.0019057076997399999,4.03983274648,0.18196990882599998,0.0,0.00037161983572139753,0.001956578449291817,0.0006024703408417476,0.0005273848866121976,0.00028392353566815333,1.55174262523e-05,8.80718787294e-06,10.9774660644,0.004375796236115468
82053,33,1352965.50979,1373100.0,0.46298181166100005,0.026418490254705922,0.152866242038,4.9802761341199995,9.27585912246,0.00024095218809428478,0.00013673667115779965,0.703961430435,1.57890407539,0.381395623349,5.4613653413400005,18.0533,0.0147801254765,0.00538077278936,2.74684065934,0.25828021204,0.0,0.00043691735860133276,0.003357076490475938,0.0012558983871604635,0.0006629061800893391,0.0004074356721889295,6.35640741601e-05,2.80864513731e-05,14.4629738664,0.010140855286791145
82053,35,1454739.4684899999,1487440.0,0.648423592364,0.005938811032988114,0.052631578947400004,3.5682102628300005,10.0275518994,5.018080665383543e-05,1.1685941275550716e-05,0.937938477033,1.7218758406,0.27044425173500003,13.684210526300001,6.6157699999999995,0.00876308114005,0.0028596185709599997,3.0644230769200003,0.172977203874,0.0,0.0003143998075510436,0.0013960170925601644,0.0003968492999091217,0.0004127017006303668,0.00022180802129769027,6.18667479294e-06,2.7496332413099998e-06,9.64259771962,0.002084896621742307
82053,36,2425577.57479,2539350.0,0.665951667374,0.002342051040806369,0.0,3.9184491978600002,10.253284223,3.0095924681493704e-05,4.947275290108554e-06,0.782418697312,1.76368896017,0.48111974894500004,6.34920634921,9.501339999999999,0.00815764468045,0.0006596367053480001,12.366875,0.15770676806,0.0,0.0002448636208839152,0.0008717925440604954,0.0002775429368485977,0.0002881935864093821,0.0001677139740956314,1.23681882253e-06,2.8859105859e-06,11.9394359814,0.0017263207269272878
82053,37,980374.200281,986898.0,0.47573648146700004,0.006289157485276688,0.0625,3.97872340426,9.78142107617,5.304097148323109e-05,1.7340317600287087e-05,0.68885523588,1.58176959062,0.288887124566,4.63675213675,15.3982,0.0137161912218,0.0011067202703699999,12.393548387100001,0.179840003898,0.0,0.0002818036242044326,0.0021982921014158416,0.0004663878587765354,0.000496741439128744,0.00020511912647361974,1.02001868237e-05,6.12011209422e-06,13.0205214901,0.0025307285263513313
82053,38,3459730.92867,3461150.0,0.625100675872,0.00523935417911847,0.047619047619,2.97273303741,10.7350099303,2.196702621299401e-05,6.069836190432556e-06,0.9259354052429999,1.63008654274,0.299221754643,7.9,4.537730000000001,0.005235089194340001,0.0009133658267519999,5.73164556962,0.162241356069,0.0061108385821000005,0.00045803237922120515,0.0007408584188676046,0.0010342516412235703,0.0013385330682584278,0.00023767224385449028,5.20271673466e-06,4.04655746029e-06,10.269663571799999,0.0034485374226447593
82053,40,980773.408667,1110580.0,0.682372519716,0.04149688969250306,0.103734439834,6.029469548130001,8.920449240739998,0.0002589792889523987,0.00026917532395052463,0.718849266598,1.44850116308,0.393696150614,5.77244139508,16.9607,0.016468635729,0.0102939169341,1.59984152139,0.25166068655,0.027608631531500002,0.0006144086110553189,0.006602967879160019,0.001694767344569158,0.0005514399432995117,0.0006480142634464111,0.000120313212978,7.23918484867e-05,12.3505620225,0.012900574581846042
82053,41,643282.478409,667717.0,0.388355243473,0.032612336768670536,0.08235294117650001,5.48813559322,9.17009666353,0.0002596060138510739,0.0001196985812367227,0.766818635336,1.4658336338,0.395773636014,5.48183041723,17.1559,0.016753137792,0.00633158858931,2.6459612079499997,0.216996355116,0.0,0.0009689808356367114,0.0061447590836239815,0.0011510196225701982,0.0010786119227887041,0.0004445793258660237,5.90720271038e-05,3.264506761e-05,12.059782931600001,0.00868986094257622
82053,42,692170.419809,737966.0,0.867653388274,0.041868317036602064,0.15328467153300002,5.586605080830001,9.1050414514,0.00023838060003420934,0.00022104382912263047,0.7515074707070001,1.5784621719,0.37288341974100003,6.9130434782600005,16.1085,0.021264994254,0.009877625226870001,2.15284481498,0.252818676394,0.00852890428469,0.0009756587244374964,0.0031211833653837463,0.0026512633820651127,0.0005215723226277057,0.0007886636084121263,0.00010113116365100001,4.62313890975e-05,12.213625694400001,0.009661719608857871
82053,43,689264.850516,689468.0,0.37055331001999997,0.04739197571130504,0.04,5.991967871490001,9.46442787657,0.00015959032281662324,0.00018280346068085936,0.504638813407,1.19088231766,0.322580703164,5.0221893491100005,23.5382,0.0180003375926,0.00492553769057,3.65449189985,0.274178192147,0.0244692240763,0.0010006184180585329,0.0016101231457171913,0.0025552605364390266,0.0024395859305275645,0.0003416683850591946,9.865583592299999e-05,2.75656012138e-05,17.6196140318,0.008539473367100661
82053,44,3454777.3227,3514610.0,0.881035569082,0.004632462534820751,0.106796116505,2.82146160962,10.2399892781,6.831120444415786e-05,3.0971605404766485e-05,0.8739175241380001,1.60827468912,0.5210582948210001,12.7511415525,6.1628099999999995,0.00440346759834,0.00323320404085,1.36195165622,0.209301152421,0.0471057612149,0.0006937055319054627,0.0006532503070947397,0.0020532777537460947,0.001984447752124026,0.00024750319523732977,1.38938042937e-05,7.81526491521e-06,11.0753192252,0.0018792626966406018
82053,46,2626053.37515,2871520.0,0.7608575873510001,0.0064430239706796,0.0769230769231,2.38532763533,10.1243378188,7.463671601450388e-05,9.51998928756427e-06,0.912788294005,1.5316453707,0.32187906961199997,4.9768115942,3.71866,0.00464385077448,0.000653832864271,7.102504368080001,0.159187156174,0.0158917802695,0.0016674661366658354,0.0013024191727839844,0.0007940608579648546,0.0005988324771323566,0.0003682638730231677,7.6159914300600005e-06,2.66559700052e-06,10.261785854,0.0013367223215596262
82053,47,1168652.05042,1251830.0,0.780755911835,0.0037396657561728926,0.0,3.58389261745,9.48126360178,0.00013348712300118362,3.850590086572605e-05,0.77723410483,1.61790460977,0.6074389626300001,3.25,30.4564,0.012765133980299999,0.00034484173442,37.017369726999995,0.203779952544,0.0,0.0005630197390967494,0.0005355933059710207,0.0007558980673840236,0.0006653629508590003,0.00040166871673259747,1.02682402309e-05,2.13921671476e-05,12.2247118884,0.0013473609840192453
82053,48,5845052.892000001,5953540.0,0.568620279075,0.0056725499768097536,0.129411764706,2.50774091627,9.9609775586,4.9614606635453516e-05,1.62530607943727e-05,0.953862249048,1.4217381333899999,0.295454332453,5.649373881930001,3.0293799999999997,0.00370398701261,0.000540285957775,6.855604813169999,0.146002571024,0.0397231592595,0.0002580608214386206,0.0003708133053872692,0.00267027644403174,0.0023350995675348813,0.0005481962881265241,1.14626849813e-05,1.71084850467e-06,9.597604093460001,0.0008282932901644647
82053,50,8913142.65488,8951000.0,0.43298026764799996,0.004749285323291567,0.214285714286,1.98947562777,9.805018126439998,7.65162217645648e-05,1.4585203562160446e-05,0.921925747471,1.2171688025799998,0.400422233377,4.05790960452,2.14088,0.00211148870031,0.00032233299872400003,6.550643926209999,0.14341221155,9.94472370534e-05,0.00033440405745244965,0.0007147634738524928,0.0003770544941833728,0.00034285429693490475,0.000744702533433805,1.05462241142e-05,1.57071422977e-06,10.0824930261,0.0006985887561959852
82053,51,1336921.798,1353560.0,0.912161980231,0.024893926399458952,0.109090909091,3.08198924731,9.039778279310001,0.00013688160390066436,3.365941079524533e-05,0.609949957959,1.71912951898,0.463273953927,8.72350230415,6.70565,0.00842008860714,0.00283187842823,2.97332276809,0.192048022467,0.0374332534091,0.0006870017658347416,0.0007518668322231387,0.0013956421909336997,0.00033098587834011923,0.001640251982205671,2.46835679165e-05,6.73188215904e-06,15.7558988482,0.0023870994903173836
82053,52,1335081.00125,1428840.0,0.918515540653,0.010002666807486607,0.14285714285700002,3.55509355509,10.054571791599999,0.00010111746019425277,5.018422098529582e-05,0.8732700745890001,1.69779140846,0.37661193629,6.543293718169999,13.9647,0.011934107357600001,0.00288671623399,4.134146341459999,0.183965464751,0.0395228975496,0.0012797549068376602,0.0010013810853821883,0.0016788181395094865,0.0004081790686934892,0.0008439551760967927,3.37058200647e-05,8.239200460260001e-06,10.5306606064,0.004427001375381904
82053,54,1314128.6368200001,1319850.0,0.690600531319,0.005777033382208344,0.318181818182,1.30414746544,10.308668827,4.489667019415345e-05,1.2936328700010315e-05,0.34992594045000003,1.59643048292,0.300928502486,5.40101522843,4.99386,0.0068494055663800004,0.000809661984515,8.45958646617,0.141583016808,0.0,0.0006062081212996154,0.0003850430343067559,0.00043888248981680184,0.0002629871337602936,0.0004731661258704869,1.06534471647e-05,3.80480255881e-06,18.4511604841,0.0005596874214261139
82053,62,1924395.1806700001,2027910.0,0.690367899985,0.007335401614766262,0.017543859649099998,3.05178791615,10.2868804308,4.157150298627701e-05,3.845364026230623e-05,0.925055841795,1.58951565964,0.352598662046,8.04278074866,6.977810000000001,0.007325418469970001,0.00156308851228,4.6865026595699995,0.159083878964,0.0539883853966,0.0015590056235320403,0.0006801288411883204,0.000299596297161401,0.0005701394734708266,0.00019088686642329647,1.81875325565e-05,6.755369235269999e-06,9.778748558410001,0.00238562407545192
82053,63,1902800.53894,1991150.0,0.859654171581,0.017471534560916154,0.08695652173910001,3.8939393939399998,9.8478922741,8.566320886728516e-05,6.989697410643513e-05,0.851613802756,1.66982798158,0.400607578327,10.085413929,12.1212,0.00750262558155,0.00403352839299,1.86006514658,0.18622293114799998,0.0743145882514,0.001647559477128557,0.0008996099640793181,0.0016306181136563475,0.0014444028331084837,0.0002908857886337199,3.67878811087e-05,2.15471875065e-05,11.2566991701,0.004379098696104976
82053,77,3104901.90444,3119340.0,0.7121957632510001,0.002565581583790022,0.111111111111,2.71815519766,10.43282368,3.8326492643722615e-05,8.37385553560326e-06,0.9210215139219999,1.54864180152,0.49329361123000004,12.2078947368,4.15886,0.00430255138846,0.00149408907037,2.87971545592,0.199450161892,0.00819503479271,0.0001536829978004696,0.0010607990320366679,0.0019730968304039077,0.0016189025123213663,0.0010629845485803791,2.89864230078e-06,2.25449956728e-06,9.86025356989,0.0009371734000578085
63049,1,1129784.42123,1189860.0,0.783246211657,0.035511524127519054,0.114035087719,5.96795952782,9.07040516289,0.00022747702585613924,0.00030271261806536816,0.321318740163,1.4962165540299999,0.48100152105,11.355233853,15.1096,0.0162898334002,0.0180512313825,0.9024222810629999,0.303600729974,0.00871312019471,5.9742712356619745e-06,6.519535926797349e-06,0.0006660017697805022,0.00036620345077844957,0.002759243872411735,0.000169943925931,8.23165891227e-05,13.043984773699998,0.020793303967781958
63049,2,703507.691461,863142.0,0.700795599772,0.04341700243789967,0.20833333333299997,5.61,9.64856311411,0.00020895293936974555,0.00033830475897958805,0.5846582140309999,1.54179858216,0.393192521302,7.580557443919999,15.845,0.0180367608685,0.0158505729722,1.13792484979,0.05854636261440001,0.12070609881899999,6.0071509370447065e-06,6.557498729395751e-06,0.00048047288369226207,0.0006232857053933906,0.002247074159506614,0.00018194541659400003,7.960111976e-05,13.490250589,0.02044226907133573
63049,3,419728.66338600003,419730.0,0.596475295436,0.06879415552330509,0.226315789474,5.836363636360001,9.25381596712,0.0004693508382553101,0.0005146181779855177,0.614838728825,1.58010345427,0.4209672625,8.86438152012,15.7773,0.0123675137126,0.0283421196543,0.43636516476099996,0.611363826824,0.0,5.98692877637165e-06,6.535939859806949e-06,0.0012359951079825575,0.0004371078213840541,0.0011017037448082965,0.00022157171552200002,0.000111977103543,15.943222968599999,0.02977796649786032
63049,4,201764.0,201764.0,0.144949397225,0.01529869797616969,0.181818181818,6.509316770190001,8.70394860095,0.0003172022759263298,0.00030233341924228304,0.32305579690499997,1.5008152826499999,0.319046984426,5.63982102908,11.2091,0.059381257310499994,0.0124947959002,4.75247917493,0.08022938851210001,0.0,5.9927759694104425e-06,6.542409871807795e-06,0.0008810168947377017,0.0004396135694709384,0.0010168674584348685,0.000113994567911,8.42568545429e-05,18.7848324616,0.033974041307418566
63049,5,592305.4391770001,657472.0,0.7968578338510001,0.012860671867859103,0.181818181818,4.933098591549999,10.5371601406,3.376636221303271e-05,3.2078044102381076e-05,0.8503357843179999,1.6958702767899998,0.262354396111,2.91329479769,11.537,0.0277593263753,0.0025527369833000003,10.8743386243,0.006818064123220001,0.0,6.0404076426027234e-06,6.600254060113083e-06,0.0006035424045004084,0.0013146845630650356,0.00044619448613833647,2.19481354385e-05,6.7532724426e-06,11.137436615899999,0.01834353138930604
63049,6,495772.258644,522598.0,0.692614349967,0.013822153717772052,0.137931034483,5.420454545449999,9.24731085429,0.00021179079339208757,5.244343455423121e-05,0.35016000850999995,1.61162859709,0.17465110574099998,4.03073770492,12.5179,0.0347276389508,0.0039675475295400005,8.75292323335,0.0457702320622,0.0,6.019243332821638e-06,6.575867964253891e-06,0.0006487641474480904,0.0009435638669237995,0.0005641055761983844,3.02558276274e-05,1.41193862261e-05,11.445641685,0.01765482618232804
63049,7,833849.22183,1054450.0,0.931253753343,0.008536954154287948,0.111111111111,4.426251691469999,10.1925212759,0.00010793318221546369,2.2785894023264558e-05,0.689106824297,1.7328152531799998,0.288275290184,4.42513368984,7.91475,0.016619311546,0.0019847712951900002,8.37341389728,0.0829011349598,0.0,6.013495375167502e-06,6.569808003908557e-06,0.0006804142936854323,0.0013301608196991225,0.0005263003838941571,1.07933182216e-05,7.19554548103e-06,15.341351930899998,0.017765829432794256
63049,8,707270.7709369999,707279.0,0.888173182625,0.014437725255713673,0.0487804878049,5.698198198200001,8.641838957160001,0.0002912604457371948,7.917759689943159e-05,0.648062285602,1.28940583375,0.428929848883,15.730565370999999,28.5315,0.021295945794599997,0.0251770619284,0.8458471387659999,0.166885861876,0.016783393230999998,5.972348336319645e-06,6.52155043040802e-06,0.0019937659335750244,0.0021957795814812144,0.000601965631188667,3.25193701551e-05,9.897199612430001e-06,14.9097685797,0.021238344059375833
63049,9,434172.0,434172.0,0.312594449254,0.023718811100867574,0.0392156862745,5.80421686747,8.72901689673,0.0004882857485052007,0.00013589084510286245,0.534869095702,1.5352073425400001,0.20988064613200003,5.71382289417,22.4819,0.038740407027599996,0.0121864146007,3.17898317898,0.24021830633900002,2.07246221455e-05,5.978332302724691e-06,6.5281420686706705e-06,0.0016109680174324782,0.0011558607051874565,0.0007005435192239563,8.29164478594e-05,2.30323466276e-05,19.4680513552,0.03204993817289001
63049,10,572353.6139100001,575527.0,0.762375246127,0.023471638058285935,0.0857142857143,4.93525179856,9.0469356053,0.0002638229170397866,3.843777599255169e-05,0.4894576032,1.59934826794,0.320091805368,12.4761904762,27.0288,0.0163395491401,0.0096129383414,1.6997455470700003,0.313215977882,0.028673435283,5.9466315704027565e-06,6.4896870680815786e-06,0.005869862095895677,0.0006313467456049028,0.002325865918613205,3.49434327205e-05,1.22302014522e-05,18.9929564654,0.011587903425071953
63049,11,770955.1777529999,771200.0,0.574063027862,0.02818383318662958,0.0839694656489,5.70218579235,9.51319749795,0.0004864096004815253,0.0001336005035989256,0.106604684533,1.69365460809,0.249550828274,5.40688259109,11.1352,0.021853410530400002,0.010393600343100001,2.1025833021299998,0.454891798667,0.0310162682393,5.967250317143037e-06,6.513630906594228e-06,0.003287601882693004,0.0005270847520702521,0.002141780884238587,7.39342592732e-05,4.66953216462e-05,15.1498355877,0.02258230730292576
63049,13,536232.626096,549990.0,0.233161870044,0.06075837380145808,0.251572327044,6.04035874439,9.15645368688,0.0001902159529952571,0.0003748373191377125,0.684203788733,1.5050990728600002,0.36645258865900004,4.8188093183800005,16.8251,0.029336148593799998,0.0104152558576,2.8166517457499998,0.0616899721714,0.0,6.035250375170167e-06,6.592204149145856e-06,0.0005030842544936097,0.0008266719136300176,0.0007052047218616619,0.000162243018731,9.69728387819e-05,14.0725340234,0.011255655991863235
63049,14,451488.13862399996,500751.0,0.708736345958,0.03862327974985007,0.229508196721,6.1387755101999995,9.28762388446,0.00023920894207575755,0.00016611732088594273,0.615277170624,1.4198889939800001,0.25649776450100004,3.3478873239399998,24.7184,0.028975290557699998,0.00526481162327,5.50357593605,0.12107511114,0.0,6.054729146891537e-06,6.616392996325506e-06,0.0005651266011745193,0.0013106798027131795,0.00044019275267150385,0.00010410018775499999,1.77191808945e-05,15.0588384579,0.015882493919429006
63049,15,3248275.41903,3389630.0,0.509062360859,0.009312796919099196,0.145161290323,3.3385245901599996,11.161208238199999,2.2781319455385922e-05,1.7239917425697455e-05,0.820649291921,1.6066828528600001,0.246526809259,3.9562624254500003,4.27131,0.0034880047220300003,0.0006126327799500001,5.6934673366799995,0.015358409406399999,0.00868382638398,6.01937742031409e-06,6.565544227613133e-06,0.0005786525989378956,0.0003076461953897618,0.0022534405857369674,1.41613607426e-05,3.07855668316e-06,11.5766397719,0.002608412598519789
